x,y,random
" 5,621 ",0.131,
" 5,622 ",0.172,
" 5,623 ",0.209,
" 5,624 ",0.218,
" 5,625 ",0.192,
" 5,626 ",0.148,
" 5,627 ",0.106,
" 5,628 ",0.075,
" 5,629 ",0.045,
" 5,630 ",0.027,
" 5,631 ",0.09,
" 5,632 ",0.18,
" 5,633 ",0.217,
" 5,634 ",0.192,
" 5,635 ",0.121,
" 5,636 ",0.072,
" 5,637 ",0.059,
" 5,638 ",0.067,
" 5,639 ",0.082,
" 5,640 ",0.099,
" 5,641 ",0.064,
" 5,642 ",0.03,
" 5,643 ",0.026,
" 5,644 ",0.012,
" 5,645 ",0.01,
" 5,646 ",0.018,
" 5,647 ",0.045,
" 5,648 ",0.099,
" 5,649 ",0.138,
" 5,650 ",0.199,
" 5,651 ",0.309,
" 5,652 ",0.487,
" 5,653 ",0.699,
" 5,654 ",0.776,
" 5,655 ",0.779,
" 5,656 ",0.764,
" 5,657 ",0.738,
" 5,658 ",0.706,
" 5,659 ",0.688,
" 5,660 ",0.67,
" 5,661 ",0.648,
" 5,662 ",0.645,
" 5,663 ",0.636,
" 5,664 ",0.577,
" 5,665 ",0.487,
" 5,666 ",0.67,
" 5,667 ",0.808,
" 5,668 ",0.792,
" 5,669 ",0.697,
" 5,670 ",0.561,
" 5,671 ",0.429,
" 5,672 ",0.324,
" 5,673 ",0.258,
" 5,674 ",0.242,
" 5,675 ",0.279,
" 5,676 ",0.369,
" 5,677 ",0.54,
" 5,678 ",0.619,
" 5,679 ",0.611,
" 5,680 ",0.568,
" 5,681 ",0.49,
" 5,682 ",0.381,
" 5,683 ",0.358,
" 5,684 ",0.412,
" 5,685 ",0.423,
" 5,686 ",0.41,
" 5,687 ",0.423,
" 5,688 ",0.406,
" 5,689 ",0.588,
" 5,690 ",0.779,
" 5,691 ",0.794,
" 5,692 ",0.74,
" 5,693 ",0.667,
" 5,694 ",0.617,
" 5,695 ",0.597,
" 5,696 ",0.581,
" 5,697 ",0.558,
" 5,698 ",0.514,
" 5,699 ",0.488,
" 5,700 ",0.499,
" 5,701 ",0.625,
" 5,702 ",0.702,
" 5,703 ",0.694,
" 5,704 ",0.648,
" 5,705 ",0.594,
" 5,706 ",0.556,
" 5,707 ",0.551,
" 5,708 ",0.581,
" 5,709 ",0.62,
" 5,710 ",0.627,
" 5,711 ",0.577,
" 5,712 ",0.49,
" 5,713 ",0.38,
" 5,714 ",0.373,
" 5,715 ",0.284,
" 5,716 ",0.233,
" 5,717 ",0.195,
" 5,718 ",0.165,
" 5,719 ",0.19,
" 5,720 ",0.274,
" 5,721 ",0.354,
" 5,722 ",0.414,
" 5,723 ",0.495,
" 5,724 ",0.588,
" 5,725 ",0.726,
" 5,726 ",0.802,
" 5,727 ",0.808,
" 5,728 ",0.784,
" 5,729 ",0.747,
" 5,730 ",0.699,
" 5,731 ",0.634,
" 5,732 ",0.571,
" 5,733 ",0.532,
" 5,734 ",0.512,
" 5,735 ",0.523,
" 5,736 ",0.529,
" 5,737 ",0.415,
" 5,738 ",0.652,
" 5,739 ",0.735,
" 5,740 ",0.745,
" 5,741 ",0.747,
" 5,742 ",0.748,
" 5,743 ",0.755,
" 5,744 ",0.765,
" 5,745 ",0.775,
" 5,746 ",0.802,
" 5,747 ",0.844,
" 5,748 ",0.844,
" 5,749 ",0.86,
" 5,750 ",0.866,
" 5,751 ",0.801,
" 5,752 ",0.712,
" 5,753 ",0.665,
" 5,754 ",0.605,
" 5,755 ",0.565,
" 5,756 ",0.499,
" 5,757 ",0.4,
" 5,758 ",0.335,
" 5,759 ",0.269,
" 5,760 ",0.245,
" 5,761 ",0.202,
" 5,762 ",0.38,
" 5,763 ",0.73,
" 5,764 ",0.836,
" 5,765 ",0.83,
" 5,766 ",0.809,
" 5,767 ",0.8,
" 5,768 ",0.784,
" 5,769 ",0.77,
" 5,770 ",0.755,
" 5,771 ",0.74,
" 5,772 ",0.691,
" 5,773 ",0.665,
" 5,774 ",0.645,
" 5,775 ",0.577,
" 5,776 ",0.484,
" 5,777 ",0.359,
" 5,778 ",0.224,
" 5,779 ",0.134,
" 5,780 ",0.1,
" 5,781 ",0.095,
" 5,782 ",0.093,
" 5,783 ",0.098,
" 5,784 ",0.105,
" 5,785 ",0.061,
" 5,786 ",0.073,
" 5,787 ",0.129,
" 5,788 ",0.164,
" 5,789 ",0.184,
" 5,790 ",0.182,
" 5,791 ",0.175,
" 5,792 ",0.164,
" 5,793 ",0.163,
" 5,794 ",0.166,
" 5,795 ",0.174,
" 5,796 ",0.254,
" 5,797 ",0.44,
" 5,798 ",0.597,
" 5,799 ",0.654,
" 5,800 ",0.633,
" 5,801 ",0.566,
" 5,802 ",0.488,
" 5,803 ",0.426,
" 5,804 ",0.391,
" 5,805 ",0.39,
" 5,806 ",0.406,
" 5,807 ",0.454,
" 5,808 ",0.508,
" 5,809 ",0.425,
" 5,810 ",0.554,
" 5,811 ",0.686,
" 5,812 ",0.716,
" 5,813 ",0.726,
" 5,814 ",0.751,
" 5,815 ",0.794,
" 5,816 ",0.844,
" 5,817 ",0.897,
" 5,818 ",0.937,
" 5,819 ",0.958,
" 5,820 ",0.955,
" 5,821 ",0.954,
" 5,822 ",0.949,
" 5,823 ",0.894,
" 5,824 ",0.821,
" 5,825 ",0.747,
" 5,826 ",0.74,
" 5,827 ",0.694,
" 5,828 ",0.639,
" 5,829 ",0.596,
" 5,830 ",0.606,
" 5,831 ",0.625,
" 5,832 ",0.634,
" 5,833 ",0.596,
" 5,834 ",0.796,
" 5,835 ",0.915,
" 5,836 ",0.931,
" 5,837 ",0.912,
" 5,838 ",0.882,
" 5,839 ",0.852,
" 5,840 ",0.819,
" 5,841 ",0.783,
" 5,842 ",0.776,
" 5,843 ",0.819,
" 5,844 ",0.835,
" 5,845 ",0.873,
" 5,846 ",0.878,
" 5,847 ",0.838,
" 5,848 ",0.676,
" 5,849 ",0.476,
" 5,850 ",0.358,
" 5,851 ",0.343,
" 5,852 ",0.388,
" 5,853 ",0.426,
" 5,854 ",0.466,
" 5,855 ",0.457,
" 5,856 ",0.406,
" 5,857 ",0.318,
" 5,858 ",0.247,
" 5,859 ",0.172,
" 5,860 ",0.112,
" 5,861 ",0.056,
" 5,862 ",0.03,
" 5,863 ",0.036,
" 5,864 ",0.062,
" 5,865 ",0.097,
" 5,866 ",0.122,
" 5,867 ",0.183,
" 5,868 ",0.355,
" 5,869 ",0.602,
" 5,870 ",0.685,
" 5,871 ",0.664,
" 5,872 ",0.59,
" 5,873 ",0.51,
" 5,874 ",0.423,
" 5,875 ",0.348,
" 5,876 ",0.302,
" 5,877 ",0.272,
" 5,878 ",0.281,
" 5,879 ",0.31,
" 5,880 ",0.302,
" 5,881 ",0.232,
" 5,882 ",0.348,
" 5,883 ",0.426,
" 5,884 ",0.392,
" 5,885 ",0.254,
" 5,886 ",0.176,
" 5,887 ",0.169,
" 5,888 ",0.174,
" 5,889 ",0.185,
" 5,890 ",0.196,
" 5,891 ",0.24,
" 5,892 ",0.397,
" 5,893 ",0.617,
" 5,894 ",0.672,
" 5,895 ",0.639,
" 5,896 ",0.569,
" 5,897 ",0.479,
" 5,898 ",0.362,
" 5,899 ",0.253,
" 5,900 ",0.187,
" 5,901 ",0.157,
" 5,902 ",0.157,
" 5,903 ",0.177,
" 5,904 ",0.192,
" 5,905 ",0.135,
" 5,906 ",0.116,
" 5,907 ",0.116,
" 5,908 ",0.086,
" 5,909 ",0.079,
" 5,910 ",0.081,
" 5,911 ",0.116,
" 5,912 ",0.195,
" 5,913 ",0.271,
" 5,914 ",0.337,
" 5,915 ",0.431,
" 5,916 ",0.584,
" 5,917 ",0.735,
" 5,918 ",0.778,
" 5,919 ",0.779,
" 5,920 ",0.757,
" 5,921 ",0.685,
" 5,922 ",0.546,
" 5,923 ",0.383,
" 5,924 ",0.276,
" 5,925 ",0.245,
" 5,926 ",0.247,
" 5,927 ",0.252,
" 5,928 ",0.24,
" 5,929 ",0.166,
" 5,930 ",0.262,
" 5,931 ",0.375,
" 5,932 ",0.373,
" 5,933 ",0.317,
" 5,934 ",0.288,
" 5,935 ",0.327,
" 5,936 ",0.342,
" 5,937 ",0.364,
" 5,938 ",0.413,
" 5,939 ",0.497,
" 5,940 ",0.593,
" 5,941 ",0.728,
" 5,942 ",0.774,
" 5,943 ",0.741,
" 5,944 ",0.619,
" 5,945 ",0.454,
" 5,946 ",0.312,
" 5,947 ",0.208,
" 5,948 ",0.16,
" 5,949 ",0.157,
" 5,950 ",0.163,
" 5,951 ",0.194,
" 5,952 ",0.229,
" 5,953 ",0.162,
" 5,954 ",0.108,
" 5,955 ",0.052,
" 5,956 ",0.019,
" 5,957 ",0.011,
" 5,958 ",0.016,
" 5,959 ",0.03,
" 5,960 ",0.027,
" 5,961 ",0.016,
" 5,962 ",0.019,
" 5,963 ",0.147,
" 5,964 ",0.502,
" 5,965 ",0.741,
" 5,966 ",0.72,
" 5,967 ",0.654,
" 5,968 ",0.599,
" 5,969 ",0.574,
" 5,970 ",0.564,
" 5,971 ",0.528,
" 5,972 ",0.456,
" 5,973 ",0.382,
" 5,974 ",0.351,
" 5,975 ",0.41,
" 5,976 ",0.42,
" 5,977 ",0.484,
" 5,978 ",0.799,
" 5,979 ",0.885,
" 5,980 ",0.882,
" 5,981 ",0.853,
" 5,982 ",0.845,
" 5,983 ",0.846,
" 5,984 ",0.827,
" 5,985 ",0.802,
" 5,986 ",0.798,
" 5,987 ",0.813,
" 5,988 ",0.816,
" 5,989 ",0.814,
" 5,990 ",0.783,
" 5,991 ",0.694,
" 5,992 ",0.699,
" 5,993 ",0.702,
" 5,994 ",0.669,
" 5,995 ",0.609,
" 5,996 ",0.548,
" 5,997 ",0.486,
" 5,998 ",0.386,
" 5,999 ",0.285,
" 6,000 ",0.183,
" 6,001 ",0.101,
" 6,002 ",0.089,
" 6,003 ",0.072,
" 6,004 ",0.044,
" 6,005 ",0.024,
" 6,006 ",0.022,
" 6,007 ",0.027,
" 6,008 ",0.021,
" 6,009 ",0.022,
" 6,010 ",0.019,
" 6,011 ",0.024,
" 6,012 ",0.034,
" 6,013 ",0.076,
" 6,014 ",0.14,
" 6,015 ",0.165,
" 6,016 ",0.152,
" 6,017 ",0.135,
" 6,018 ",0.127,
" 6,019 ",0.127,
" 6,020 ",0.134,
" 6,021 ",0.14,
" 6,022 ",0.143,
" 6,023 ",0.161,
" 6,024 ",0.174,
" 6,025 ",0.17,
" 6,026 ",0.157,
" 6,027 ",0.114,
" 6,028 ",0.081,
" 6,029 ",0.085,
" 6,030 ",0.149,
" 6,031 ",0.279,
" 6,032 ",0.416,
" 6,033 ",0.463,
" 6,034 ",0.512,
" 6,035 ",0.585,
" 6,036 ",0.651,
" 6,037 ",0.72,
" 6,038 ",0.72,
" 6,039 ",0.674,
" 6,040 ",0.601,
" 6,041 ",0.536,
" 6,042 ",0.476,
" 6,043 ",0.442,
" 6,044 ",0.432,
" 6,045 ",0.407,
" 6,046 ",0.413,
" 6,047 ",0.425,
" 6,048 ",0.421,
" 6,049 ",0.429,
" 6,050 ",0.654,
" 6,051 ",0.616,
" 6,052 ",0.455,
" 6,053 ",0.268,
" 6,054 ",0.188,
" 6,055 ",0.174,
" 6,056 ",0.226,
" 6,057 ",0.292,
" 6,058 ",0.308,
" 6,059 ",0.36,
" 6,060 ",0.528,
" 6,061 ",0.722,
" 6,062 ",0.764,
" 6,063 ",0.738,
" 6,064 ",0.654,
" 6,065 ",0.549,
" 6,066 ",0.449,
" 6,067 ",0.391,
" 6,068 ",0.344,
" 6,069 ",0.317,
" 6,070 ",0.289,
" 6,071 ",0.264,
" 6,072 ",0.228,
" 6,073 ",0.135,
" 6,074 ",0.081,
" 6,075 ",0.059,
" 6,076 ",0.015,
" 6,077 ",0.011,
" 6,078 ",0.128,
" 6,079 ",0.351,
" 6,080 ",0.583,
" 6,081 ",0.736,
" 6,082 ",0.836,
" 6,083 ",0.9,
" 6,084 ",0.935,
" 6,085 ",0.928,
" 6,086 ",0.91,
" 6,087 ",0.896,
" 6,088 ",0.894,
" 6,089 ",0.907,
" 6,090 ",0.918,
" 6,091 ",0.919,
" 6,092 ",0.904,
" 6,093 ",0.868,
" 6,094 ",0.798,
" 6,095 ",0.667,
" 6,096 ",0.507,
" 6,097 ",0.525,
" 6,098 ",0.537,
" 6,099 ",0.509,
" 6,100 ",0.556,
" 6,101 ",0.631,
" 6,102 ",0.669,
" 6,103 ",0.67,
" 6,104 ",0.642,
" 6,105 ",0.587,
" 6,106 ",0.52,
" 6,107 ",0.439,
" 6,108 ",0.353,
" 6,109 ",0.297,
" 6,110 ",0.235,
" 6,111 ",0.224,
" 6,112 ",0.232,
" 6,113 ",0.207,
" 6,114 ",0.168,
" 6,115 ",0.136,
" 6,116 ",0.096,
" 6,117 ",0.062,
" 6,118 ",0.041,
" 6,119 ",0.027,
" 6,120 ",0.025,
" 6,121 ",0.024,
" 6,122 ",0.005,
" 6,123 ",0,
" 6,124 ",0,
" 6,125 ",0,
" 6,126 ",0,
" 6,127 ",0,
" 6,128 ",0,
" 6,129 ",0,
" 6,130 ",0,
" 6,131 ",0.002,
" 6,132 ",0.027,
" 6,133 ",0.071,
" 6,134 ",0.11,
" 6,135 ",0.124,
" 6,136 ",0.088,
" 6,137 ",0.034,
" 6,138 ",0.008,
" 6,139 ",0.004,
" 6,140 ",0.007,
" 6,141 ",0.018,
" 6,142 ",0.04,
" 6,143 ",0.068,
" 6,144 ",0.096,
" 6,145 ",0.086,
" 6,146 ",0.057,
" 6,147 ",0.106,
" 6,148 ",0.158,
" 6,149 ",0.222,
" 6,150 ",0.281,
" 6,151 ",0.321,
" 6,152 ",0.342,
" 6,153 ",0.326,
" 6,154 ",0.266,
" 6,155 ",0.185,
" 6,156 ",0.099,
" 6,157 ",0.026,
" 6,158 ",0.004,
" 6,159 ",0.01,
" 6,160 ",0.026,
" 6,161 ",0.046,
" 6,162 ",0.061,
" 6,163 ",0.069,
" 6,164 ",0.081,
" 6,165 ",0.099,
" 6,166 ",0.124,
" 6,167 ",0.154,
" 6,168 ",0.169,
" 6,169 ",0.13,
" 6,170 ",0.042,
" 6,171 ",0.009,
" 6,172 ",0.001,
" 6,173 ",0,
" 6,174 ",0,
" 6,175 ",0,
" 6,176 ",0,
" 6,177 ",0,
" 6,178 ",0.001,
" 6,179 ",0.025,
" 6,180 ",0.102,
" 6,181 ",0.21,
" 6,182 ",0.297,
" 6,183 ",0.316,
" 6,184 ",0.257,
" 6,185 ",0.167,
" 6,186 ",0.098,
" 6,187 ",0.067,
" 6,188 ",0.068,
" 6,189 ",0.079,
" 6,190 ",0.096,
" 6,191 ",0.107,
" 6,192 ",0.113,
" 6,193 ",0.096,
" 6,194 ",0.062,
" 6,195 ",0.114,
" 6,196 ",0.114,
" 6,197 ",0.101,
" 6,198 ",0.11,
" 6,199 ",0.135,
" 6,200 ",0.149,
" 6,201 ",0.167,
" 6,202 ",0.193,
" 6,203 ",0.244,
" 6,204 ",0.345,
" 6,205 ",0.476,
" 6,206 ",0.596,
" 6,207 ",0.666,
" 6,208 ",0.676,
" 6,209 ",0.645,
" 6,210 ",0.614,
" 6,211 ",0.612,
" 6,212 ",0.66,
" 6,213 ",0.7,
" 6,214 ",0.741,
" 6,215 ",0.712,
" 6,216 ",0.687,
" 6,217 ",0.596,
" 6,218 ",0.81,
" 6,219 ",0.949,
" 6,220 ",0.97,
" 6,221 ",0.97,
" 6,222 ",0.973,
" 6,223 ",0.975,
" 6,224 ",0.977,
" 6,225 ",0.978,
" 6,226 ",0.978,
" 6,227 ",0.977,
" 6,228 ",0.97,
" 6,229 ",0.951,
" 6,230 ",0.871,
" 6,231 ",0.807,
" 6,232 ",0.788,
" 6,233 ",0.697,
" 6,234 ",0.529,
" 6,235 ",0.3,
" 6,236 ",0.149,
" 6,237 ",0.104,
" 6,238 ",0.08,
" 6,239 ",0.059,
" 6,240 ",0.048,
" 6,241 ",0.042,
" 6,242 ",0.072,
" 6,243 ",0.136,
" 6,244 ",0.2,
" 6,245 ",0.25,
" 6,246 ",0.259,
" 6,247 ",0.257,
" 6,248 ",0.233,
" 6,249 ",0.195,
" 6,250 ",0.131,
" 6,251 ",0.065,
" 6,252 ",0.016,
" 6,253 ",0,
" 6,254 ",0.011,
" 6,255 ",0.108,
" 6,256 ",0.195,
" 6,257 ",0.221,
" 6,258 ",0.237,
" 6,259 ",0.224,
" 6,260 ",0.238,
" 6,261 ",0.235,
" 6,262 ",0.226,
" 6,263 ",0.225,
" 6,264 ",0.237,
" 6,265 ",0.197,
" 6,266 ",0.086,
" 6,267 ",0.054,
" 6,268 ",0.062,
" 6,269 ",0.069,
" 6,270 ",0.076,
" 6,271 ",0.09,
" 6,272 ",0.106,
" 6,273 ",0.105,
" 6,274 ",0.086,
" 6,275 ",0.062,
" 6,276 ",0.062,
" 6,277 ",0.053,
" 6,278 ",0.096,
" 6,279 ",0.166,
" 6,280 ",0.209,
" 6,281 ",0.201,
" 6,282 ",0.172,
" 6,283 ",0.141,
" 6,284 ",0.116,
" 6,285 ",0.09,
" 6,286 ",0.058,
" 6,287 ",0.034,
" 6,288 ",0.028,
" 6,289 ",0.03,
" 6,290 ",0.008,
" 6,291 ",0.016,
" 6,292 ",0.02,
" 6,293 ",0.012,
" 6,294 ",0.025,
" 6,295 ",0.068,
" 6,296 ",0.13,
" 6,297 ",0.148,
" 6,298 ",0.134,
" 6,299 ",0.116,
" 6,300 ",0.146,
" 6,301 ",0.182,
" 6,302 ",0.242,
" 6,303 ",0.291,
" 6,304 ",0.265,
" 6,305 ",0.153,
" 6,306 ",0.053,
" 6,307 ",0.013,
" 6,308 ",0.005,
" 6,309 ",0.005,
" 6,310 ",0.004,
" 6,311 ",0.006,
" 6,312 ",0.012,
" 6,313 ",0.018,
" 6,314 ",0.009,
" 6,315 ",0.005,
" 6,316 ",0.013,
" 6,317 ",0.008,
" 6,318 ",0.007,
" 6,319 ",0.012,
" 6,320 ",0.038,
" 6,321 ",0.068,
" 6,322 ",0.064,
" 6,323 ",0.077,
" 6,324 ",0.127,
" 6,325 ",0.19,
" 6,326 ",0.263,
" 6,327 ",0.314,
" 6,328 ",0.289,
" 6,329 ",0.219,
" 6,330 ",0.176,
" 6,331 ",0.136,
" 6,332 ",0.118,
" 6,333 ",0.118,
" 6,334 ",0.127,
" 6,335 ",0.151,
" 6,336 ",0.195,
" 6,337 ",0.232,
" 6,338 ",0.298,
" 6,339 ",0.533,
" 6,340 ",0.591,
" 6,341 ",0.502,
" 6,342 ",0.439,
" 6,343 ",0.426,
" 6,344 ",0.452,
" 6,345 ",0.499,
" 6,346 ",0.546,
" 6,347 ",0.575,
" 6,348 ",0.643,
" 6,349 ",0.69,
" 6,350 ",0.679,
" 6,351 ",0.63,
" 6,352 ",0.551,
" 6,353 ",0.449,
" 6,354 ",0.372,
" 6,355 ",0.357,
" 6,356 ",0.39,
" 6,357 ",0.436,
" 6,358 ",0.486,
" 6,359 ",0.504,
" 6,360 ",0.468,
" 6,361 ",0.362,
" 6,362 ",0.278,
" 6,363 ",0.41,
" 6,364 ",0.394,
" 6,365 ",0.311,
" 6,366 ",0.253,
" 6,367 ",0.228,
" 6,368 ",0.225,
" 6,369 ",0.226,
" 6,370 ",0.2,
" 6,371 ",0.189,
" 6,372 ",0.246,
" 6,373 ",0.275,
" 6,374 ",0.279,
" 6,375 ",0.265,
" 6,376 ",0.244,
" 6,377 ",0.206,
" 6,378 ",0.148,
" 6,379 ",0.095,
" 6,380 ",0.061,
" 6,381 ",0.046,
" 6,382 ",0.044,
" 6,383 ",0.056,
" 6,384 ",0.079,
" 6,385 ",0.104,
" 6,386 ",0.065,
" 6,387 ",0.066,
" 6,388 ",0.076,
" 6,389 ",0.067,
" 6,390 ",0.08,
" 6,391 ",0.132,
" 6,392 ",0.187,
" 6,393 ",0.25,
" 6,394 ",0.292,
" 6,395 ",0.335,
" 6,396 ",0.423,
" 6,397 ",0.483,
" 6,398 ",0.483,
" 6,399 ",0.454,
" 6,400 ",0.429,
" 6,401 ",0.362,
" 6,402 ",0.253,
" 6,403 ",0.149,
" 6,404 ",0.098,
" 6,405 ",0.092,
" 6,406 ",0.102,
" 6,407 ",0.113,
" 6,408 ",0.113,
" 6,409 ",0.102,
" 6,410 ",0.049,
" 6,411 ",0.026,
" 6,412 ",0.011,
" 6,413 ",0.004,
" 6,414 ",0,
" 6,415 ",0,
" 6,416 ",0.001,
" 6,417 ",0.006,
" 6,418 ",0.026,
" 6,419 ",0.045,
" 6,420 ",0.097,
" 6,421 ",0.162,
" 6,422 ",0.254,
" 6,423 ",0.304,
" 6,424 ",0.251,
" 6,425 ",0.158,
" 6,426 ",0.112,
" 6,427 ",0.109,
" 6,428 ",0.128,
" 6,429 ",0.157,
" 6,430 ",0.198,
" 6,431 ",0.216,
" 6,432 ",0.221,
" 6,433 ",0.174,
" 6,434 ",0.063,
" 6,435 ",0,
" 6,436 ",0,
" 6,437 ",0,
" 6,438 ",0,
" 6,439 ",0,
" 6,440 ",0.001,
" 6,441 ",0.016,
" 6,442 ",0.028,
" 6,443 ",0.04,
" 6,444 ",0.061,
" 6,445 ",0.072,
" 6,446 ",0.096,
" 6,447 ",0.129,
" 6,448 ",0.174,
" 6,449 ",0.225,
" 6,450 ",0.304,
" 6,451 ",0.367,
" 6,452 ",0.41,
" 6,453 ",0.403,
" 6,454 ",0.373,
" 6,455 ",0.319,
" 6,456 ",0.273,
" 6,457 ",0.228,
" 6,458 ",0.107,
" 6,459 ",0.035,
" 6,460 ",0.01,
" 6,461 ",0.001,
" 6,462 ",0,
" 6,463 ",0,
" 6,464 ",0.012,
" 6,465 ",0.072,
" 6,466 ",0.117,
" 6,467 ",0.209,
" 6,468 ",0.383,
" 6,469 ",0.526,
" 6,470 ",0.594,
" 6,471 ",0.585,
" 6,472 ",0.523,
" 6,473 ",0.426,
" 6,474 ",0.311,
" 6,475 ",0.223,
" 6,476 ",0.179,
" 6,477 ",0.144,
" 6,478 ",0.11,
" 6,479 ",0.07,
" 6,480 ",0.046,
" 6,481 ",0.067,
" 6,482 ",0.078,
" 6,483 ",0.104,
" 6,484 ",0.172,
" 6,485 ",0.253,
" 6,486 ",0.305,
" 6,487 ",0.357,
" 6,488 ",0.383,
" 6,489 ",0.361,
" 6,490 ",0.303,
" 6,491 ",0.232,
" 6,492 ",0.17,
" 6,493 ",0.129,
" 6,494 ",0.137,
" 6,495 ",0.157,
" 6,496 ",0.147,
" 6,497 ",0.127,
" 6,498 ",0.114,
" 6,499 ",0.1,
" 6,500 ",0.081,
" 6,501 ",0.069,
" 6,502 ",0.059,
" 6,503 ",0.082,
" 6,504 ",0.113,
" 6,505 ",0.099,
" 6,506 ",0.035,
" 6,507 ",0.001,
" 6,508 ",0.002,
" 6,509 ",0.006,
" 6,510 ",0.008,
" 6,511 ",0.016,
" 6,512 ",0.037,
" 6,513 ",0.062,
" 6,514 ",0.064,
" 6,515 ",0.05,
" 6,516 ",0.012,
" 6,517 ",0.002,
" 6,518 ",0.023,
" 6,519 ",0.101,
" 6,520 ",0.192,
" 6,521 ",0.235,
" 6,522 ",0.226,
" 6,523 ",0.191,
" 6,524 ",0.179,
" 6,525 ",0.226,
" 6,526 ",0.262,
" 6,527 ",0.239,
" 6,528 ",0.204,
" 6,529 ",0.158,
" 6,530 ",0.067,
" 6,531 ",0.002,
" 6,532 ",0,
" 6,533 ",0,
" 6,534 ",0,
" 6,535 ",0,
" 6,536 ",0.005,
" 6,537 ",0.081,
" 6,538 ",0.149,
" 6,539 ",0.268,
" 6,540 ",0.373,
" 6,541 ",0.411,
" 6,542 ",0.429,
" 6,543 ",0.41,
" 6,544 ",0.322,
" 6,545 ",0.178,
" 6,546 ",0.162,
" 6,547 ",0.58,
" 6,548 ",0.653,
" 6,549 ",0.425,
" 6,550 ",0.214,
" 6,551 ",0.114,
" 6,552 ",0.215,
" 6,553 ",0.322,
" 6,554 ",0.39,
" 6,555 ",0.532,
" 6,556 ",0.585,
" 6,557 ",0.559,
" 6,558 ",0.499,
" 6,559 ",0.474,
" 6,560 ",0.49,
" 6,561 ",0.523,
" 6,562 ",0.594,
" 6,563 ",0.638,
" 6,564 ",0.674,
" 6,565 ",0.709,
" 6,566 ",0.693,
" 6,567 ",0.653,
" 6,568 ",0.633,
" 6,569 ",0.609,
" 6,570 ",0.615,
" 6,571 ",0.601,
" 6,572 ",0.571,
" 6,573 ",0.574,
" 6,574 ",0.62,
" 6,575 ",0.653,
" 6,576 ",0.657,
" 6,577 ",0.626,
" 6,578 ",0.822,
" 6,579 ",0.857,
" 6,580 ",0.818,
" 6,581 ",0.781,
" 6,582 ",0.733,
" 6,583 ",0.701,
" 6,584 ",0.718,
" 6,585 ",0.721,
" 6,586 ",0.665,
" 6,587 ",0.563,
" 6,588 ",0.49,
" 6,589 ",0.403,
" 6,590 ",0.312,
" 6,591 ",0.275,
" 6,592 ",0.318,
" 6,593 ",0.391,
" 6,594 ",0.415,
" 6,595 ",0.406,
" 6,596 ",0.377,
" 6,597 ",0.335,
" 6,598 ",0.333,
" 6,599 ",0.334,
" 6,600 ",0.365,
" 6,601 ",0.36,
" 6,602 ",0.529,
" 6,603 ",0.614,
" 6,604 ",0.563,
" 6,605 ",0.548,
" 6,606 ",0.548,
" 6,607 ",0.548,
" 6,608 ",0.577,
" 6,609 ",0.638,
" 6,610 ",0.702,
" 6,611 ",0.741,
" 6,612 ",0.792,
" 6,613 ",0.838,
" 6,614 ",0.856,
" 6,615 ",0.86,
" 6,616 ",0.845,
" 6,617 ",0.856,
" 6,618 ",0.855,
" 6,619 ",0.846,
" 6,620 ",0.84,
" 6,621 ",0.825,
" 6,622 ",0.836,
" 6,623 ",0.849,
" 6,624 ",0.878,
" 6,625 ",0.898,
" 6,626 ",0.905,
" 6,627 ",0.899,
" 6,628 ",0.887,
" 6,629 ",0.857,
" 6,630 ",0.86,
" 6,631 ",0.889,
" 6,632 ",0.901,
" 6,633 ",0.913,
" 6,634 ",0.936,
" 6,635 ",0.947,
" 6,636 ",0.934,
" 6,637 ",0.892,
" 6,638 ",0.79,
" 6,639 ",0.647,
" 6,640 ",0.683,
" 6,641 ",0.647,
" 6,642 ",0.642,
" 6,643 ",0.591,
" 6,644 ",0.546,
" 6,645 ",0.489,
" 6,646 ",0.436,
" 6,647 ",0.417,
" 6,648 ",0.411,
" 6,649 ",0.446,
" 6,650 ",0.529,
" 6,651 ",0.577,
" 6,652 ",0.665,
" 6,653 ",0.735,
" 6,654 ",0.798,
" 6,655 ",0.836,
" 6,656 ",0.858,
" 6,657 ",0.86,
" 6,658 ",0.83,
" 6,659 ",0.76,
" 6,660 ",0.615,
" 6,661 ",0.483,
" 6,662 ",0.38,
" 6,663 ",0.289,
" 6,664 ",0.207,
" 6,665 ",0.146,
" 6,666 ",0.112,
" 6,667 ",0.105,
" 6,668 ",0.122,
" 6,669 ",0.154,
" 6,670 ",0.187,
" 6,671 ",0.225,
" 6,672 ",0.254,
" 6,673 ",0.236,
" 6,674 ",0.377,
" 6,675 ",0.483,
" 6,676 ",0.46,
" 6,677 ",0.423,
" 6,678 ",0.416,
" 6,679 ",0.449,
" 6,680 ",0.487,
" 6,681 ",0.502,
" 6,682 ",0.503,
" 6,683 ",0.52,
" 6,684 ",0.568,
" 6,685 ",0.596,
" 6,686 ",0.574,
" 6,687 ",0.502,
" 6,688 ",0.397,
" 6,689 ",0.35,
" 6,690 ",0.387,
" 6,691 ",0.419,
" 6,692 ",0.423,
" 6,693 ",0.423,
" 6,694 ",0.436,
" 6,695 ",0.452,
" 6,696 ",0.469,
" 6,697 ",0.444,
" 6,698 ",0.419,
" 6,699 ",0.506,
" 6,700 ",0.381,
